serie_correlativo;numero;nombre_empresa;fecha_de_emision;hora_de_emision;nom_proveedor;cat_proveedor;tipo_documento;doc_proveedor;items;factura.fecha_emision;factura.cliente;factura.id_cliente;factura.total;factura.moneda;factura.estado;item.id_producto;item.codigo_producto;item.nom_producto;item.categoria_producto;item.cantidad;item.valor_unitario;item.precio_unitario;item.descuento;item.subtotal;item.porcentaje_de_igv;item.igv;item.total;item.moneda;item.tipo_de_cambio;item.id_estado;item.nombre_estado;item.id_vendedor;item.nom_vendedor;item.id_cuenta_analitica;item.nom_cuenta_analitica;item.distribucion_analitica;item.evento.id_evento;item.evento.nom_evento;item.evento.Fecha_hora_ini_event;item.evento.Fecha_hora_fin_event;item.evento.id_organizador;item.evento.nom_organizador;item.evento.tipo_organizador
(01) Factura FB01;00000053;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 17:46;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 135.59, 'precio_unitario': 160.0, 'descuento': None, 'subtotal': 135.59, 'porcentaje_de_igv': '18.00', 'igv': 24.41, 'total': 160.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 137, 'nom_cuenta_analitica': 'TI', 'distribucion_analitica': [[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]]}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;135.59;160;;135.59;18;24.41;160;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;137;TI;[[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000052;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 16:15;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 93.22, 'precio_unitario': 110.0, 'descuento': None, 'subtotal': 93.22, 'porcentaje_de_igv': '18.00', 'igv': 16.78, 'total': 110.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 137, 'nom_cuenta_analitica': 'TI', 'distribucion_analitica': [[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]]}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;93.22;110;;93.22;18;16.78;110;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;137;TI;[[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000051;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 14:37;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 127.12, 'precio_unitario': 150.0, 'descuento': None, 'subtotal': 127.12, 'porcentaje_de_igv': '18.00', 'igv': 22.88, 'total': 150.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 137, 'nom_cuenta_analitica': 'TI', 'distribucion_analitica': [[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]]}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;127.12;150;;127.12;18;22.88;150;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;137;TI;[[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000050;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 14:31;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 110.17, 'precio_unitario': 130.0, 'descuento': None, 'subtotal': 110.17, 'porcentaje_de_igv': '18.00', 'igv': 19.83, 'total': 130.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 137, 'nom_cuenta_analitica': 'TI', 'distribucion_analitica': [[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]]}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;110.17;130;;110.17;18;19.83;130;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;137;TI;[[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000049;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 13:31;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 84.75, 'precio_unitario': 100.01, 'descuento': None, 'subtotal': 84.75, 'porcentaje_de_igv': '18.01', 'igv': 15.26, 'total': 100.01, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 137, 'nom_cuenta_analitica': 'TI', 'distribucion_analitica': [[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]]}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;84.75;100.01;;84.75;18.01;15.26;100.01;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;137;TI;[[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000048;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 13:08;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 104.24, 'precio_unitario': 123.0, 'descuento': None, 'subtotal': 104.24, 'porcentaje_de_igv': '18.00', 'igv': 18.76, 'total': 123.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 137, 'nom_cuenta_analitica': 'TI', 'distribucion_analitica': [[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]]}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;104.24;123;;104.24;18;18.76;123;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;137;TI;[[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000047;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 12:54;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 65.25, 'precio_unitario': 77.0, 'descuento': None, 'subtotal': 65.25, 'porcentaje_de_igv': '18.01', 'igv': 11.75, 'total': 77.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 137, 'nom_cuenta_analitica': 'TI', 'distribucion_analitica': [[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]]}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;65.25;77;;65.25;18.01;11.75;77;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;137;TI;[[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000046;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 12:53;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 65.25, 'precio_unitario': 77.0, 'descuento': None, 'subtotal': 65.25, 'porcentaje_de_igv': '18.01', 'igv': 11.75, 'total': 77.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];8/09/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;65.25;77;;65.25;18.01;11.75;77;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000045;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 12:43;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 65.25, 'precio_unitario': 77.0, 'descuento': None, 'subtotal': 65.25, 'porcentaje_de_igv': '18.01', 'igv': 11.75, 'total': 77.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;65.25;77;;65.25;18.01;11.75;77;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000044;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 12:37;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 65.25, 'precio_unitario': 77.0, 'descuento': None, 'subtotal': 65.25, 'porcentaje_de_igv': '18.01', 'igv': 11.75, 'total': 77.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;65.25;77;;65.25;18.01;11.75;77;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000043;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 10:48;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 65.25, 'precio_unitario': 77.0, 'descuento': None, 'subtotal': 65.25, 'porcentaje_de_igv': '18.01', 'igv': 11.75, 'total': 77.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;65.25;77;;65.25;18.01;11.75;77;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000042;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 09:06;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 137, 'nom_cuenta_analitica': 'TI', 'distribucion_analitica': [[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]]}];8/09/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;137;TI;[[{'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '100.00'}]];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000041;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 09:06;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 104, 'nom_cuenta_analitica': '[Validadores] VIAJE', 'distribucion_analitica': [[{'código': 104, 'nom_distribucion': 'VIAJE', 'sub_categoria': '', 'porcentaje': '20.00'}, {'código': 132, 'nom_distribucion': 'VIÁTICOS', 'sub_categoria': '', 'porcentaje': '30.00'}, {'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '50.00'}]]}];8/09/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;104;[Validadores] VIAJE;[[{'código': 104, 'nom_distribucion': 'VIAJE', 'sub_categoria': '', 'porcentaje': '20.00'}, {'código': 132, 'nom_distribucion': 'VIÁTICOS', 'sub_categoria': '', 'porcentaje': '30.00'}, {'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '50.00'}]];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000040;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 09:03;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 76.27, 'precio_unitario': 90.0, 'descuento': None, 'subtotal': 76.27, 'porcentaje_de_igv': '18.00', 'igv': 13.73, 'total': 90.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;76.27;90;;76.27;18;13.73;90;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000039;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 09:00;CORPORACION MUKANRANKO S.A.C.;;6;20609593076;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 78.81, 'precio_unitario': 93.0, 'descuento': None, 'subtotal': 78.81, 'porcentaje_de_igv': '18.01', 'igv': 14.19, 'total': 93.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'CORPORACION MUKANRANKO S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];8/09/2025;;;;;;1;;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO -;;1;78.81;93;;78.81;18.01;14.19;93;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;CORPORACION MUKANRANKO S.A.C.;
(01) Factura FB01;00000038;COLABORATIVA S.A.C.;8/09/2025;3/10/2025 08:56;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 104, 'nom_cuenta_analitica': '[Validadores] VIAJE', 'distribucion_analitica': [[{'código': 104, 'nom_distribucion': 'VIAJE', 'sub_categoria': '', 'porcentaje': '20.00'}, {'código': 132, 'nom_distribucion': 'VIÁTICOS', 'sub_categoria': '', 'porcentaje': '30.00'}, {'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '50.00'}]]}];8/09/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;104;[Validadores] VIAJE;[[{'código': 104, 'nom_distribucion': 'VIAJE', 'sub_categoria': '', 'porcentaje': '20.00'}, {'código': 132, 'nom_distribucion': 'VIÁTICOS', 'sub_categoria': '', 'porcentaje': '30.00'}, {'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '50.00'}]];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000036;COLABORATIVA S.A.C.;2/09/2025;3/10/2025 15:27;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 104, 'nom_cuenta_analitica': '[Validadores] VIAJE', 'distribucion_analitica': [[{'código': 104, 'nom_distribucion': 'VIAJE', 'sub_categoria': '', 'porcentaje': '20.00'}, {'código': 132, 'nom_distribucion': 'VIÁTICOS', 'sub_categoria': '', 'porcentaje': '30.00'}, {'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '50.00'}]]}];2/09/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;104;[Validadores] VIAJE;[[{'código': 104, 'nom_distribucion': 'VIAJE', 'sub_categoria': '', 'porcentaje': '20.00'}, {'código': 132, 'nom_distribucion': 'VIÁTICOS', 'sub_categoria': '', 'porcentaje': '30.00'}, {'código': 137, 'nom_distribucion': 'TI', 'sub_categoria': '', 'porcentaje': '50.00'}]];;;;;;JP Producciones Generales EIRL;
