serie_correlativo;numero;nombre_empresa;fecha_de_emision;hora_de_emision;nom_proveedor;cat_proveedor;tipo_documento;doc_proveedor;items;factura.fecha_emision;factura.cliente;factura.id_cliente;factura.total;factura.moneda;factura.estado;item.id_producto;item.codigo_producto;item.nom_producto;item.categoria_producto;item.cantidad;item.valor_unitario;item.precio_unitario;item.descuento;item.subtotal;item.porcentaje_de_igv;item.igv;item.total;item.moneda;item.tipo_de_cambio;item.id_estado;item.nombre_estado;item.id_vendedor;item.nom_vendedor;item.id_cuenta_analitica;item.nom_cuenta_analitica;item.distribucion_analitica;item.evento.id_evento;item.evento.nom_evento;item.evento.fecha_hora_ini_event;item.evento.fecha_hora_fin_event;item.evento.id_organizador;item.evento.nom_organizador;item.evento.tipo_organizador
BB01;679;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;JULIO MACHA MUNIVE;;1;19889371;[{'id_producto': '1', 'codigo_producto': '937', 'nom_producto': 'COMISIÓN VAOPE SEGUN CONTRATO - JULIO MACHA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 126.8, 'precio_unitario': 149.62, 'descuento': 0.0, 'subtotal': 126.8, 'porcentaje_de_igv': '18.00', 'igv': 22.82, 'total': 149.62, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1165, 'nom_organizador': 'JULIO MACHA MUNIVE', 'tipo_organizador': 'Persona'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;937;COMISIÓN VAOPE SEGUN CONTRATO - JULIO MACHA;consu;1.0;126.8;149.62;0.0;126.8;18.0;22.82;149.62;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;1165;JULIO MACHA MUNIVE;Persona
BB01;678;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;YARIT ZARI ALANYA PEREZ;;1;76561182;[{'id_producto': '1', 'codigo_producto': '936', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO - YARIT ALANYA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 149.69, 'precio_unitario': 176.63, 'descuento': 0.0, 'subtotal': 149.69, 'porcentaje_de_igv': '18.00', 'igv': 26.94, 'total': 176.63, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1164, 'nom_organizador': 'YARIT ZARI ALANYA PEREZ', 'tipo_organizador': 'Persona'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;936;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO - YARIT ALANYA;consu;1.0;149.69;176.63;0.0;149.69;18.0;26.94;176.63;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;1164;YARIT ZARI ALANYA PEREZ;Persona
BB01;677;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;YARIT ZARI ALANYA PEREZ;;1;76561182;[{'id_producto': '1', 'codigo_producto': '935', 'nom_producto': 'COMISIÓN VAOPE SEGUN CONTRATO - YARIT ALANYA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 126.8, 'precio_unitario': 149.62, 'descuento': 0.0, 'subtotal': 126.8, 'porcentaje_de_igv': '18.00', 'igv': 22.82, 'total': 149.62, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1164, 'nom_organizador': 'YARIT ZARI ALANYA PEREZ', 'tipo_organizador': 'Persona'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;935;COMISIÓN VAOPE SEGUN CONTRATO - YARIT ALANYA;consu;1.0;126.8;149.62;0.0;126.8;18.0;22.82;149.62;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;1164;YARIT ZARI ALANYA PEREZ;Persona
BB01;676;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;Piero Macha Pérez;Cliente;1;73241854;[{'id_producto': '1', 'codigo_producto': '934', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGUN CONTRATO - PIERO MACHA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 5.99, 'precio_unitario': 7.07, 'descuento': 0.0, 'subtotal': 5.99, 'porcentaje_de_igv': '18.03', 'igv': 1.08, 'total': 7.07, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 418, 'nom_organizador': 'Piero Macha Pérez', 'tipo_organizador': 'Persona'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;934;COMISIÓN PAGOS DIGITALES SEGUN CONTRATO - PIERO MACHA;consu;1.0;5.99;7.07;0.0;5.99;18.03;1.08;7.07;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;418;Piero Macha Pérez;Persona
BB01;675;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;Piero Macha Pérez;Cliente;1;73241854;[{'id_producto': '1', 'codigo_producto': '933', 'nom_producto': 'COMISIÓN VAOPE SEGUN CONTRATO - PIERO MACHA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 5.07, 'precio_unitario': 5.98, 'descuento': 0.0, 'subtotal': 5.07, 'porcentaje_de_igv': '17.95', 'igv': 0.91, 'total': 5.98, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 418, 'nom_organizador': 'Piero Macha Pérez', 'tipo_organizador': 'Persona'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;933;COMISIÓN VAOPE SEGUN CONTRATO - PIERO MACHA;consu;1.0;5.07;5.98;0.0;5.07;17.95;0.91;5.98;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;418;Piero Macha Pérez;Persona
FB01;1312;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;JESSMIR PRODUCCIONES S.A.C.;;6;20612849251;[{'id_producto': '1', 'codigo_producto': '874', 'nom_producto': 'COMISION CORTESIA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 25.35, 'precio_unitario': 29.91, 'descuento': 0.0, 'subtotal': 25.35, 'porcentaje_de_igv': '17.99', 'igv': 4.56, 'total': 29.91, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1132, 'nom_organizador': 'JESSMIR PRODUCCIONES S.A.C.', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;874;COMISION CORTESIA;consu;1.0;25.35;29.91;0.0;25.35;17.99;4.56;29.91;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;1132;JESSMIR PRODUCCIONES S.A.C.;Empresa
FB01;1311;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;JESSMIR PRODUCCIONES S.A.C.;;6;20612849251;[{'id_producto': '1', 'codigo_producto': '932', 'nom_producto': 'FEE ADMINISTRATIVO - Fee por adelanto a agua marina 2 (Inc IGV) ', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 100.0, 'precio_unitario': 118.0, 'descuento': 0.0, 'subtotal': 100.0, 'porcentaje_de_igv': '18.00', 'igv': 18.0, 'total': 118.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1132, 'nom_organizador': 'JESSMIR PRODUCCIONES S.A.C.', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 61, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Operativos', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;932;FEE ADMINISTRATIVO - Fee por adelanto a agua marina 2 (Inc IGV) ;consu;1.0;100.0;118.0;0.0;100.0;18.0;18.0;118.0;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 61, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Operativos', 'porcentaje': '100.00'}]];;;;;1132;JESSMIR PRODUCCIONES S.A.C.;Empresa
FB01;1310;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;JESSMIR PRODUCCIONES S.A.C.;;6;20612849251;[{'id_producto': '1', 'codigo_producto': '931', 'nom_producto': 'FEE ADMINISTRATIVO - Fee por adelanto a agua marina (Inc IGV)', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 100.0, 'precio_unitario': 118.0, 'descuento': 0.0, 'subtotal': 100.0, 'porcentaje_de_igv': '18.00', 'igv': 18.0, 'total': 118.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1132, 'nom_organizador': 'JESSMIR PRODUCCIONES S.A.C.', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 61, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Operativos', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;931;FEE ADMINISTRATIVO - Fee por adelanto a agua marina (Inc IGV);consu;1.0;100.0;118.0;0.0;100.0;18.0;18.0;118.0;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 61, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Operativos', 'porcentaje': '100.00'}]];;;;;1132;JESSMIR PRODUCCIONES S.A.C.;Empresa
FB01;1309;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;JESSMIR PRODUCCIONES S.A.C.;;6;20612849251;[{'id_producto': '1', 'codigo_producto': '877', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 6508.39, 'precio_unitario': 7679.9, 'descuento': 0.0, 'subtotal': 6508.39, 'porcentaje_de_igv': '18.00', 'igv': 1171.51, 'total': 7679.9, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1132, 'nom_organizador': 'JESSMIR PRODUCCIONES S.A.C.', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;877;COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO;consu;1.0;6508.39;7679.9;0.0;6508.39;18.0;1171.51;7679.9;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;1132;JESSMIR PRODUCCIONES S.A.C.;Empresa
FB01;1308;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;JESSMIR PRODUCCIONES S.A.C.;;6;20612849251;[{'id_producto': '1', 'codigo_producto': '870', 'nom_producto': 'COMISIÓN VAOPE SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 5640.85, 'precio_unitario': 6656.2, 'descuento': 0.0, 'subtotal': 5640.85, 'porcentaje_de_igv': '18.00', 'igv': 1015.35, 'total': 6656.2, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1132, 'nom_organizador': 'JESSMIR PRODUCCIONES S.A.C.', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;870;COMISIÓN VAOPE SEGÚN CONTRATO;consu;1.0;5640.85;6656.2;0.0;5640.85;18.0;1015.35;6656.2;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;1132;JESSMIR PRODUCCIONES S.A.C.;Empresa
FB01;1307;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;FIESTA KARIBEÑA SOCIEDAD ANONIMA CERRADA;Cliente;6;20602855733;[{'id_producto': '1', 'codigo_producto': '877', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 170.0, 'precio_unitario': 200.6, 'descuento': 0.0, 'subtotal': 170.0, 'porcentaje_de_igv': '18.00', 'igv': 30.6, 'total': 200.6, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 385, 'nom_organizador': 'FIESTA KARIBEÑA SOCIEDAD ANONIMA CERRADA', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;877;COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO;consu;1.0;170.0;200.6;0.0;170.0;18.0;30.6;200.6;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;385;FIESTA KARIBEÑA SOCIEDAD ANONIMA CERRADA;Empresa
FB01;1306;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;FIESTA KARIBEÑA SOCIEDAD ANONIMA CERRADA;Cliente;6;20602855733;[{'id_producto': '1', 'codigo_producto': '870', 'nom_producto': 'COMISIÓN VAOPE SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 187.63, 'precio_unitario': 221.4, 'descuento': 0.0, 'subtotal': 187.63, 'porcentaje_de_igv': '18.00', 'igv': 33.77, 'total': 221.4, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 385, 'nom_organizador': 'FIESTA KARIBEÑA SOCIEDAD ANONIMA CERRADA', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;870;COMISIÓN VAOPE SEGÚN CONTRATO;consu;1.0;187.63;221.4;0.0;187.63;18.0;33.77;221.4;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;385;FIESTA KARIBEÑA SOCIEDAD ANONIMA CERRADA;Empresa
FB01;1305;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;NEGOCIACIONES Y PRODUCCIONES VEGA S.A.C;Cliente;6;20608627422;[{'id_producto': '1', 'codigo_producto': '874', 'nom_producto': 'COMISION CORTESIA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 5.0, 'precio_unitario': 5.9, 'descuento': 0.0, 'subtotal': 5.0, 'porcentaje_de_igv': '18.00', 'igv': 0.9, 'total': 5.9, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 396, 'nom_organizador': 'NEGOCIACIONES Y PRODUCCIONES VEGA S.A.C', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;874;COMISION CORTESIA;consu;1.0;5.0;5.9;0.0;5.0;18.0;0.9;5.9;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;396;NEGOCIACIONES Y PRODUCCIONES VEGA S.A.C;Empresa
FB01;1304;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;NEGOCIACIONES Y PRODUCCIONES VEGA S.A.C;Cliente;6;20608627422;[{'id_producto': '1', 'codigo_producto': '877', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 400.93, 'precio_unitario': 473.1, 'descuento': 0.0, 'subtotal': 400.93, 'porcentaje_de_igv': '18.00', 'igv': 72.17, 'total': 473.1, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 396, 'nom_organizador': 'NEGOCIACIONES Y PRODUCCIONES VEGA S.A.C', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;877;COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO;consu;1.0;400.93;473.1;0.0;400.93;18.0;72.17;473.1;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;396;NEGOCIACIONES Y PRODUCCIONES VEGA S.A.C;Empresa
FB01;1303;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;NEGOCIACIONES Y PRODUCCIONES VEGA S.A.C;Cliente;6;20608627422;[{'id_producto': '1', 'codigo_producto': '870', 'nom_producto': 'COMISIÓN VAOPE SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 289.32, 'precio_unitario': 341.4, 'descuento': 0.0, 'subtotal': 289.32, 'porcentaje_de_igv': '18.00', 'igv': 52.08, 'total': 341.4, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 396, 'nom_organizador': 'NEGOCIACIONES Y PRODUCCIONES VEGA S.A.C', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;870;COMISIÓN VAOPE SEGÚN CONTRATO;consu;1.0;289.32;341.4;0.0;289.32;18.0;52.08;341.4;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;396;NEGOCIACIONES Y PRODUCCIONES VEGA S.A.C;Empresa
FB01;1302;COLABORATIVA S.A.C.;2025-01-23;2025-10-22 00:00:00;SEVAFRA SAC;;6;20609584719;[{'id_producto': '1', 'codigo_producto': '877', 'nom_producto': 'COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 106.95, 'precio_unitario': 126.2, 'descuento': 0.0, 'subtotal': 106.95, 'porcentaje_de_igv': '18.00', 'igv': 19.25, 'total': 126.2, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'fecha_hora_ini_event': '', 'fecha_hora_fin_event': '', 'id_organizador': 1145, 'nom_organizador': 'SEVAFRA SAC', 'tipo_organizador': 'Empresa'}, 'id_vendedor': 2, 'nom_vendedor': 'samuel chuquista', 'id_cuenta_analitica': 1106, 'nom_cuenta_analitica': '7012100 Mercaderías-Venta Local-Terceros', 'distribucion_analitica': [[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]]}];2025-01-23;;;;;;1;877;COMISIÓN PAGOS DIGITALES SEGÚN CONTRATO;consu;1.0;106.95;126.2;0.0;106.95;18.0;19.25;126.2;1;;not_paid;Sin pagar;2;samuel chuquista;1106;7012100 Mercaderías-Venta Local-Terceros;[[{'codigo': 105, 'nom_distribucion': 'Administrativo', 'sub_categoria': 'Capacitaciones', 'porcentaje': '100.00'}]];;;;;1145;SEVAFRA SAC;Empresa
